"",Season,Episode,Character,Line,Segment,WC,WPS,BigWords,Dic,IVED
48846,4,14,Stan,"Oh my God, they've killed Kenny!",1,6,6,0,16.67,16.67
48847,4,14,Jeffrey,Whoa-aaaa,1,1,1,100,0,0
48848,4,14,Cartman,"Aw, crap! I must've rigged the wrong light!",1,8,4,0,0,0
48849,4,14,Jeffrey,Let him rest in peace. Let him rest. Why must he die?,1,12,4,0,0,0
48850,4,14,Butters,They've got special effects!,1,4,4,50,0,0
48851,4,14,Kyle,What Butters?,1,2,2,50,0,0
48852,4,14,Butters,"The kindergartners! They've got amazing stage effects. Pyrotechnics and what have yous. Why, it's a regular feast for the eyes!",1,20,5,25,0,0
48853,4,14,Wendy,"Oh, no!",1,2,2,0,0,0
48854,4,14,Clyde,We're never gonna outdo them now!,1,6,6,0,0,0
48855,4,14,Token,But what are we gonna do?,1,6,6,0,0,0
48856,4,14,Cartman,"Calm down! Calm down! We can have special effects, too. Now, I know a lot is going wrong, but we've got to stick together to make this play work!  All of us!",1,32,6.4,9.38,0,0
48857,4,14,Jeffrey,—and into your hands  uh he... buh...,1,7,3.5,0,0,0
48858,4,14,Timmy,"Gobbles!  Hu-ugh, Gobbles!",1,3,1.5,66.67,0,0
48859,4,14,Lamond,Little boy.,1,2,2,0,0,0
48860,4,14,Timmy,Timmy.,1,1,1,0,0,0
48861,4,14,Lamond,"Yes, Tim. I feel I must speak with you.  The others, well, they don't want you to know, but, oh, I don't know what to do. Should I tell you?",1,30,7.5,0,0,0
48862,4,14,Timmy,T-Timmih?,1,1,1,100,0,0
48863,4,14,Lamond,I feel I'm the only one who can be honest with you.  The animal shelter is on its way to...take your turkey away from you.,1,26,13,3.85,0,0
48864,4,14,Timmy,Gobbles?,1,1,1,100,0,0
48865,4,14,Lamond,"You see, they don't allow children in your... situation... to have wild animals as pets. You can't take him running, you can't take care of him. They... have to take it away.",1,32,5.33,12.5,0,0
48866,4,14,Timmy,Gobbles!,1,1,1,100,0,0
48867,4,14,Lamond,"They take wild pets away from people like you... and hand them over for experiments. And they're shocked, dissected, and flayed while they're still alive. And no matter where you go, the shelter people will find you. The only way for that turkey to avoid years of torture is for you to... let him go. Back into the wild.  Oh no! Here they come now!  Quick, go! And set your turkey free! I'll try to stall them.",1,77,6.42,6.49,1.3,1.3
48868,4,14,Timmy,T-tim-mih.,1,1,1,100,0,0
48869,4,14,Installer,"Eh, excuse me, we're here to install the water effects for the musical?",1,13,13,23.08,0,0
48870,4,14,Lamond,"Uh, the stage is right through there.",1,7,7,14.29,0,0
48871,4,14,Installer,Thanks.,1,1,1,0,0,0
48872,4,14,Cartman,"Alright, got to write the new lyrics. Lemme see.  no  No.  NO!  God-damnit",1,13,2.6,15.38,0,0
48873,4,14,Jeffrey,"How is it going, Eric?",1,5,5,0,0,0
48874,4,14,Cartman,Terrible!  I can't write the lyrics for the third act! Nothing's coming to me.,1,14,4.67,14.29,0,0
48875,4,14,Jeffrey,"Well, you know in theater sometimes, we try different tricks to get the creative juices flowing.",1,16,16,31.25,0,0
48876,4,14,Cartman,Like what?,1,2,2,0,0,0
48877,4,14,Jeffrey,Let's see.  Helen Keller was blind and deaf.  Perhaps you should see what it is like. Deprive yourself of your senses and see what plays inside your mind. Here.,1,29,5.8,10.34,0,0
48878,4,14,Cartman,"Hey, that's not a bad idea.",1,6,6,0,0,0
48879,4,14,Jeffrey,Just relax. Just try to let your mind wander and let the juices flow...,1,14,7,0,0,0
48880,4,14,Cartman,"Oh, man!",1,2,2,0,0,0
48881,4,14,Jeffrey,"Well, did you see anything?",1,5,5,20,0,0
48882,4,14,Cartman,"No, just the same old crap I always see when I close my eyes.",1,14,14,0,0,0
48883,4,14,Jeffrey,"...Oh, that's too bad.",1,4,4,0,0,0
48884,4,14,Cartman,Wait. I've got it! The perfect setup for when Helen Keller's pet turkey jumps through the hoop of fire!  Yes! Yes! I have it now!,1,25,4.17,12,0,0
48885,4,14,Lamond,The only way for that turkey to avoid years of torture is for you to... let him go...  let him go... let him go...,1,24,6,4.17,4.17,4.17
48886,4,14,Timmy,"Gobbles!  Gobbles!!  Gobbles. Gobbles!  Timmih.  Timmih, Gobbles.",1,7,1.17,71.43,0,0
48887,4,14,Boy,"Daddy, why did Mommy leave and go to heaven?",1,9,9,0,0,0
48888,4,14,Father,"She didn't want to, Kevin. She... had no choice.",1,9,3,0,0,0
48889,4,14,Boy,But I miss her.,1,4,4,0,0,0
48890,4,14,Elderly man,"I could have so much more with my life, son. I've wasted it. I've wasted it, not ever telling you and Mark that I love you.",1,26,8.67,3.85,0,0
48891,4,14,Girl,"Robby! Robby, no!",1,3,1.5,0,0,0
48892,4,14,Woman,"...Because now, every time I look at you , I see her!  I have to move on.",1,16,8,6.25,0,0
48893,4,14,Man,"Kelly, please. Don't do this. I'm sorry.",1,7,2.33,0,0,0
48894,4,14,Kelly,Then why did you do it??,1,6,6,0,0,0
48895,4,14,Man,I don't know!,1,3,3,0,0,0
48896,4,14,Lady,Have you done the right things in your life?,1,9,9,0,0,0
48897,4,14,Sharon,"Hi, Sheila.",1,2,2,0,0,0
48898,4,14,Sheila,"Hello, Sharon. Where's your husband?",1,5,2.5,20,0,0
48899,4,14,Sharon,"Oh, he's in the back. He set up a video camera so he can tape the performance.",1,17,8.5,5.88,0,0
48900,4,14,Sheila,"Oh, so did Gerald.",1,4,4,0,0,0
48901,4,14,Gerald,"Oh yeah, I got a great angle here.",1,8,8,0,0,0
48902,4,14,Randy,"Ey, Gerald, maybe after the show we can make copies of each other's tape so we have both.",1,18,18,0,0,0
48903,4,14,Gerald,Good idea.,1,2,2,0,0,0
48904,4,14,Kyle,So wait. Do we do that spin-around thing on the last beat?,1,12,6,8.33,0,0
48905,4,14,Stan,"No, it's on the 'en or the 'ay.",1,8,8,0,0,0
48906,4,14,Kyle,"You ready for the big show, Timmy?",1,7,7,0,0,0
48907,4,14,Stan,"Where's Gobbles, Timmy?",1,3,3,33.33,0,0
48908,4,14,Timmy,Gobbles.,1,1,1,100,0,0
48909,4,14,Cartman,"Alright everybody, let's take our places!",1,6,6,33.33,0,0
48910,4,14,Kyle,"Cartman, where's Timmy's turkey?",1,4,4,25,0,0
48911,4,14,Cartman,"I don't know.  I don't know, you guys! Alright, maybe I tried to have Timmy's turkey crushed by a stage light, but I didn't do anything else. I'm not an asshole.",1,31,7.75,12.9,0,0
48912,4,14,Lamond,"You're going to be brilliant, you sexy, gorgeous turkey. With that other meddling animal out of the way, you'll steal the show!",1,22,11,13.64,0,0
48913,4,14,Driver,"Well, well, what are doing out here?  You shouldn't be out walking the streets.",1,14,7,21.43,0,0
48914,4,14,Mr. Garrison,"Hello, parents, and welcome to the 13th annual South Park Thanksgiving Pageant.",1,12,12,33.33,0,0
48915,4,14,Mr. Mackey,"Every year the fourth graders do ""The Miracle Worker,"" and every year I have to sit and watch it.",1,19,19,10.53,0,0
48916,4,14,Principal Victoria,"Yeah, I swore that if I had to see it one more time, I'd put a bullet in my head.  But luckily I got really stoned before I came.",1,29,14.5,3.45,3.45,3.45
48917,4,14,Mr. Garrison,"And now, here it is. The touching story of Helen Keller, ""The Miracle Worker.""",1,14,7,14.29,0,0
48918,4,14,Kids,"Helen Keller, Helen Keller, blind as a bat.She can't hear us speak. What's up with that?",1,17,8.5,0,0,0
48919,4,14,Sheila,"This is ""The Miracle Worker""?",1,5,5,20,0,0
48920,4,14,Sharon,I... well... maybe.,1,3,1,0,0,0
48921,4,14,Principal Victoria,"Oh, oh, haha. Wow.",1,4,2,0,0,0
48922,4,14,Wrangler,Come on. Yaah! Move it!,1,5,1.67,0,0,0
48923,4,14,Jimbo,"Holy crow. Look, boys! A real live wild turkey!  It's tryin' to outsmart us! Come on, fellas!",1,17,3.4,5.88,0,0
48924,4,14,Wendy,"John, come quick! Our little baby's very sick
When I pout she doesn't flinch, and when she doesn't move an inch.",1,21,10.5,0,0,0
48925,4,14,Stan,"No, that cannot be. Honey you are scaring me.",1,9,4.5,11.11,0,0
48926,4,14,Wendy,"She can't see hear, John. Watch. Helen!",1,7,2.33,0,0,0
48927,4,14,Stan,Helen!,1,1,1,0,0,0
48928,4,14,Wendy,"...Helen! 
I think our baby's deaf and blind. Oh no!",1,10,3.33,0,0,0
48929,4,14,Stan,Oh no!,1,2,2,0,0,0
48930,4,14,Wendy,Oh no! Oh no!!!,1,4,2,0,0,0
48931,4,14,Lamond,She's brilliant! Everyone loves her so far.,1,7,3.5,28.57,0,0
48932,4,14,Cartman,"Hey, the fountains you guys installed are shorting out some of our lights.",1,13,13,23.08,0,0
48933,4,14,Installer,"Look, we're only here to do the water effects. We're not in charge of electrical. That's a different union.",1,19,6.33,15.79,0,0
48934,4,14,Timmy,Timmih?,1,1,1,0,0,0
48935,4,14,Cartman,Union Mafia bastards!,1,3,3,33.33,0,0
48936,4,14,Lamond,"Oh, heh. Look, Tim, all is well in love and theatre, right? Haha.",1,13,4.33,7.69,0,0
48937,4,14,Timmy,Gobbles!!,1,1,1,100,0,0
48938,4,14,Cartman,Were is Timmy?! He's on in one minute!,1,8,4,0,0,0
48939,4,14,Kyle,"He's gone, dude! Butters says he saw him leave.",1,9,4.5,11.11,0,0
48940,4,14,Cartman,Leave?? Leave?? But nobody else knows the part of Helen Keller!,1,11,3.67,0,0,0
48941,4,14,Jeffrey,"I do. I know the part. If I must, I can go on.",1,13,4.33,0,0,0
48942,4,14,Cartman,"...Alright, fine! Get in costume!",1,5,2.5,40,0,0
48943,4,14,Timmy,Gobbles! Gobbles!,1,2,1,100,0,0
48944,4,14,Jimbo,"There it is!  Hey, hey! I saw it first! I get the first shot!  Here, turkey turkey.",1,17,3.4,0,0,0
48945,4,14,Wendy,There is nothing we can do for our poor daughter. We cannot reach her.,1,14,7,14.29,0,0
48946,4,14,Jeffrey,I cannot hear what they are saying. I cannot tell them how I feel.,1,14,7,0,0,0
48947,4,14,Cartman,What the hell is he doing? Helen Keller isn't supposed to sing!,1,12,6,8.33,0,0
48948,4,14,Jeffrey,If only I could say things that go on in my mind.,1,12,12,0,0,0
48949,4,14,Principal Victoria,"Oh, wow.",1,2,2,0,0,0
48950,4,14,Jimbo,That's it. Thaaat's it!,1,4,2,25,0,0
48951,4,14,Timmy,Gobbles!,1,1,1,100,0,0
48952,4,14,Jimbo,Gotcha!,1,1,1,0,0,0
48953,4,14,Timmy,Gobbles!  T-timmih?  Gobbles?  Gobbles! Haaaah.,1,5,1,80,0,0
48954,4,14,Jimbo,"Aw, thank God you're alright, kid.  It was an accident, I swear. Uh, is there any way we can make it up to you?",1,24,8,8.33,0,0
48955,4,14,Timmy,Timmih.,1,1,1,0,0,0
48956,4,14,Bebe,"Yes, that's it.  That's it, Helen. Water! WA-TER!",1,8,2,0,0,0
48957,4,14,Jeffrey,Wawa.,1,1,1,0,0,0
48958,4,14,Bebe,She did it!,1,3,3,0,0,0
48959,4,14,Kids,"She did it! She did it! Water! Water water aaaaaaaa!
Water, Helen, Water.
We can't believe she did it. The dumb kid really did it.
Water, Helen, Water.",1,28,3.5,7.14,0,0
48960,4,14,Jeffrey,Now that I can communicate the world is not so cold and dark.,1,13,13,7.69,0,0
48961,4,14,Kids,"Water, Helen, Aaa-aaaaaa!",1,3,3,33.33,0,0
48962,4,14,Lamond,"Here it comes, angel! Your big finale! The audience is going to go wild!  Oh. Back already? Don't worry. Maynard covered your part flawlessly.",1,24,3.43,20.83,0,0
48963,4,14,Timmy,Timmih!,1,1,1,0,0,0
48964,4,14,Jimbo,Turkey shoot!,1,2,2,0,50,50
48965,4,14,Lamond,"Alinicia! Jesus, no!",1,3,1.5,33.33,0,0
48966,4,14,Timmy,"Aaaa, Timmih!",1,2,2,0,0,0
48967,4,14,Cartman,"Okay, we're ready for the-  What the hell did you assholes do?! This is supposed to be the big finale where the turkey jumps through the ring of fire!",1,29,14.5,10.34,0,0
48968,4,14,Kyle,"Hey, look!",1,2,2,0,0,0
48969,4,14,Principal Victoria,"Oh. Oh, wow! WOWuh!",1,4,1.33,0,0,0
48970,4,14,Cartman,They loved it! They LOVED it!,1,6,3,0,0,0
48971,4,14,Timmy,Gobbles!,1,1,1,100,0,0
48972,4,14,Mr. Garrison,"And finally tonight, parents, we have the South Park Kindergarten class. Their play is titled, ""Thanksgiving, Mon Ami.""",1,18,9,27.78,0,0
48973,4,14,Stan,"Okay, here we go.",1,4,4,0,0,0
48974,4,14,Kyle,"Dude, it just can't be better than ours. It just can't be.",1,12,6,0,0,0
48975,4,14,Kindergartners,"It's getting dinner. Let's all eat.
E I E I O.
And on that dinner we'll invite some Indians
E I E I O.
With an Indian here and an Indian there
Everywhere an Indian, Indian. Uh thank, thank-",1,39,6.5,7.69,0,0
48976,4,14,Pilgrim Girl,Aaaaaaa!,1,1,1,100,0,0
48977,4,14,Kindergartners,Happy Thanksgiving.,1,2,2,50,0,0
48978,4,14,Mr. Garrison,"Alright, see you next year, parents.",1,6,6,33.33,0,0
48979,4,14,Cartman,That's it?,1,2,2,0,0,0
48980,4,14,Stan,We worked our asses off to compete with that?!,1,9,9,11.11,0,0
48981,4,14,Kyle,Butters told us their play was awesome!,1,7,7,28.57,0,0
48982,4,14,Butters,"...Wow, did you see that? They had a horse, too!",1,10,5,0,0,0
48983,4,14,Timmy,"Gobbles, deh!",1,2,2,50,0,0
48984,4,15,Ms. Choksondik,"Alright, children, as I'm sure you all remember, today we are going to continue our biology lesson... dissecting an organism.",1,20,10,35,0,0
48985,4,15,Class,Yeah!,1,1,1,0,0,0
48986,4,15,"Bebe, New Kid",Woohoo.,1,1,1,0,0,0
48987,4,15,Ms. Choksondik,"Now, what we are going to dissect today is the West Indian manatee.  Manatees are mammals that live in the oceans and are often called the gentle clowns of the sea.",1,31,15.5,12.9,0,0
48988,4,15,Wendy,"Uhh, Ms. Choksondik, aren't manatees endangered?",1,6,6,50,0,0
48989,4,15,Ms. Choksondik,"They sure are, Wendy, and that's why we must learn what's inside them.  Now, we don't have quite enough  manatees to go around, so I think we're gonna have to split up into groups of four.",1,36,18,2.78,0,0
48990,4,15,Butters,Hey! Ours is still alive!,1,5,2.5,0,0,0
48991,4,15,Ms. Choksondik,"Oh, hold on.  Now, children, our first incision will be along the abdomen.",1,13,6.5,23.08,0,0
48992,4,15,Stan,"I can't do it, dude.",1,5,5,0,0,0
48993,4,15,Kyle,"Aw, don't be such a baby!  You do it, Kenny.",1,10,5,0,0,0
48994,4,15,Kenny,(Nuh uh!),1,2,2,0,0,0
48995,4,15,Kyle,"Come, on, Kenny! I'll give you five bucks to do it!",1,11,5.5,0,0,0
48996,4,15,Kenny,(FIVE BUCKS???),1,2,2,0,0,0
48997,4,15,Stan,Too bad Cartman's missing this. He must be really sick.,1,10,5,20,0,0
48998,4,15,Phillip,"Say Terrance, this body appears to have been moved since the murder. Look at the forensic evidence around the torso.",1,20,10,20,5,5
48999,4,15,Terrance,I don't see anything.,1,4,4,25,0,0
49000,4,15,Phillip,Look closer.  Closer.  Hunh-nh.,1,4,1.33,0,0,0
49001,4,15,Terrance,"I still don't see anything, Phillip.",1,6,6,33.33,0,0
49002,4,15,Phillip,Waitwait. Hunh.,1,2,1,50,0,0
49003,4,15,Cartman,"I know what's gonna happen, Mom. You wanna know what's gonna happen?",1,12,6,0,0,0
49004,4,15,Phillip,"Keep looking, Terrance. The forensic evidence is right around here.  Ah!  Af!",1,12,3,33.33,0,0
49005,4,15,Terrance,AAHahahahahahaaa!,1,1,1,100,0,0
49006,4,15,Cartman,Whoa! That totally surprised me!  I can't believe how the show manages to stay fresh.,1,15,5,26.67,0,0
49007,4,15,Liane,"Eh yes, sweetie.",1,3,3,33.33,0,0
49008,4,15,Cartman,Mom.can you go make me a toaster pastry chocolate-mix butter ball?,1,12,12,16.67,0,0
49009,4,15,Liane,"Oohh, honey, why don't you make it yourself?  Mommy's  expecting  some company.",1,12,6,25,0,0
49010,4,15,Cartman,"God, I have to everything around here!",1,7,7,14.29,0,0
49011,4,15,Cartman,"I'mo drag home myself, babih. But the-  What the hell's going on?",1,13,6.5,0,0,0
49012,4,15,Liane,"Uh, sweetie, your friends wanted to have a ""talk"" with you.",1,11,11,18.18,0,0
49013,4,15,Mr. Mackey,"Eric, your friends and your family are all... concerned about your weight. M'kay?",1,14,4.67,14.29,0,0
49014,4,15,Cartman,What?!,1,1,1,0,0,0
49015,4,15,Dr. Doctor,We believe that you might have a problem.,1,8,8,25,0,0
49016,4,15,Cartman,You're God-damn right I have a problem! Terrance and Phillip is on and I don't have anywhere to sit! Now what the hell is this?!,1,25,8.33,20,0,0
49017,4,15,Mr. Garrison,"It's called intervention, Eric.",1,4,4,25,0,0
49018,4,15,Liane,Your friends and I have all chipped in and we're going to send you up to a weight-management retreat.,1,19,19,21.05,0,0
49019,4,15,Cartman,Fat camp?,1,2,2,0,0,0
49020,4,15,Dr. Doctor,"Yes, fat camp.",1,3,3,0,0,0
49021,4,15,Cartman,"Alright, I don't know who the hell put you all up to this,  but I am sure as hell not going to any gay-ass fat camp!",1,26,26,3.85,0,0
49022,4,15,Mr. Mackey,"Now, Eric, all these people came here and paid to send you to camp because they care about you.",1,19,19,5.26,0,0
49023,4,15,Mr. Garrison,"Yeah, except for me. I just wanted to see the look on your face when they told you.",1,18,9,0,0,0
49024,4,15,Cartman,"Mom, tell them! Tell them I'm not fat, I'm just big-boned! Tell them all those stories about how everyone in your family was big as a child but then grew into their bodies!",1,33,11,9.09,0,0
49025,4,15,Liane,"Oh, sweetie, those were all lies. You're just fat.",1,9,4.5,11.11,0,0
49026,4,15,Ms. Choksondik,And now we will be removing the spleen. Notice how the manatee's spleen is designed for a qu-,1,18,9,16.67,0,0
49027,4,15,Principal Victoria,"Ah, Ms. Choksondik, can we have a quick word with you?",1,11,11,9.09,0,0
49028,4,15,Ms. Choksondik,"Alright, continue with the removal of the spleen, children. I'll be right back.",1,13,6.5,30.77,0,0
49029,4,15,Kyle,"Aw, dude, check this out.",1,5,5,0,0,0
49030,4,15,Stan,That's so gross.,1,3,3,0,0,0
49031,4,15,Kyle,"Hey, Kenny. How much for you to eat this?",1,9,4.5,0,0,0
49032,4,15,Kenny,(I'm not eatin' that!),1,4,4,0,0,0
49033,4,15,Kyle,I'll give you ten bucks to eat it.,1,8,8,0,0,0
49034,4,15,Stan,I'll throw in five.,1,4,4,0,0,0
49035,4,15,Principal Victoria,And so apparently there's been a little mixup. The manatees were meant to go to the Denver Shelter Aquarium and the frogs were meant to come here.,1,27,13.5,14.81,0,0
49036,4,15,Ms. Choksondik,Oh dear.,1,2,2,0,0,0
49037,4,15,Butters,I'll throw in a dollar!,1,5,5,0,0,0
49038,4,15,Bebe,I've got three.,1,3,3,0,0,0
49039,4,15,Kyle,"Come on, dude. All you gotta do is eat it very fast!",1,12,6,0,0,0
49040,4,15,Stan,forty-one bucks.  Eww-ho-hoo! He did it!,1,6,2,33.33,0,0
49041,4,15,Ms. Choksondik,"Alright, children, now, let's get back in our seats. Uh, we are now going to put the manatees back together.",1,20,10,20,0,0
49042,4,15,Liane,"...And it has basketball courts and tennis courts, and you can call Mommy any time you want.  Oh, sweetie-kins, don't be mad. I'm sure you're going to have a good time. And when you come back you'll be all healthy and thin.",1,42,10.5,7.14,0,0
49043,4,15,Male Counselor,Howdy there. I'm one of the weight counselors here. This must be Eric Cartman.,1,14,4.67,14.29,0,0
49044,4,15,Liane,Yes. I'm afraid he's a little moody.,1,7,3.5,0,0,0
49045,4,15,Male Counselor,"Oh, we'll change that.  Hello, camper. My name is Rick. How are you doing?",1,14,3.5,0,0,0
49046,4,15,Cartman,"Well, I'm pissed off!, Rick! How are you?",1,8,4,0,0,0
49047,4,15,Rick,"I'm doing great! Why don't you come on out and we'll get yo oriented.  I'll take care of him from here, ma'am.",1,23,7.67,4.35,0,0
49048,4,15,Liane,"Oh.  Well, goodbye, sweetie.",1,4,2,50,0,0
49049,4,15,Cartman,Don't touch me!,1,3,3,0,0,0
49050,4,15,Rick,"Eric, this is the beginning of a whole new life for you!",1,12,12,8.33,0,0
49051,4,15,Brunette,Have you got any candy?,1,5,5,0,0,0
49052,4,15,Cartman,No.,1,1,1,0,0,0
49053,4,15,Taller Boy,My mom says I ain't to eat no candy here. I'm s'psoed to lose weight.,1,16,8,0,0,0
49054,4,15,Rick,"Alright! Everybody's here and that means we can get down to business! Over the next few weeks we're gonna learn that losing weight is  fun, right gang?",1,27,9,11.11,0,0
49055,4,15,Taller Boy,Right.,1,1,1,0,0,0
49056,4,15,Rick,Wait a second.  Do you kids hear something?  I could've swore that-,1,12,4,16.67,0,0
49057,4,15,Pink Monster,Raaarrrr!!!,1,1,1,100,0,0
49058,4,15,Rick,"Oh no, kids! It's glutinous fat!",1,6,3,16.67,0,0
49059,4,15,Pink Monster,I'm gonna take over your body and make you slow!,1,10,10,0,0,0
49060,4,15,Rick,Oh! What are we going to do? Wait! I know! I could knock it out! With... Exercise!  And... Proper Diet.,1,20,2.22,5,0,0
49061,4,15,Pink Monster,Oh no! Exercise and proper diet have killed me.,1,9,4.5,11.11,11.11,11.11
49062,4,15,Rick,"I guess we took care of that bad old fat, didn't we kids?",1,13,13,0,0,0
49063,4,15,Taller Boy,Yeah!,1,1,1,0,0,0
49064,4,15,Rick,"Well, hold on a second. Because that glutinous fat was really our good friend, Susan,  who's another weight counselor!",1,19,9.5,21.05,0,0
49065,4,15,Taller Boy,Heh! It was a lady in a costume!,1,8,4,12.5,0,0
49066,4,15,Cartman,Would somebody put this retard out of his misery?!,1,9,9,11.11,0,0
49067,4,15,Kyle,What's the matter?,1,3,3,0,0,0
49068,4,15,Stan,Kenny's not feeling so good. That manatee spleen made him sick.,1,11,5.5,18.18,0,0
49069,4,15,Kyle,Uh oh. I guess we shouldn't have made him eat it.,1,11,5.5,9.09,0,0
49070,4,15,Kids,Eewww.,1,1,1,0,0,0
49071,4,15,Stan,"Well, at least you got it out of your system.",1,10,10,0,0,0
49072,4,15,Kyle,"Aw, dude! You can still kinda see the spleen!  How much, Kenny?",1,12,4,0,0,0
49073,4,15,Kenny,(WHAT?!),1,1,1,0,0,0
49074,4,15,Kyle,I'll give you five bucks to eat your puke.,1,9,9,0,0,0
49075,4,15,Butters,Huh-I'm in for five!,1,4,4,0,0,0
49076,4,15,Stan,"Oh, you guys!",1,3,3,0,0,0
49077,4,15,Clyde,I've got three.,1,3,3,0,0,0
49078,4,15,Token,Six!,1,1,1,0,0,0
49079,4,15,Butters,Uh-here. Uh-you can scoop it up in my R. Kelly thermos.,1,11,3.67,9.09,0,0
49080,4,15,Kyle,"That's 19 bucks, Kenny!",1,4,4,0,0,0
49081,4,15,Kenny,(Ungh.),1,1,1,0,0,0
49082,4,15,Kids around Kenny,AAAAA!,1,1,1,0,0,0
49083,4,15,Kids around Timmy,Waugh.,1,1,1,0,0,0
49084,4,15,Kyle,"Kick ass, dude!",1,3,3,0,33.33,33.33
49085,4,15,Stan,"You know, dude, there might be something to this.",1,9,9,11.11,0,0
49086,4,15,Kyle,Yeah. People are willing to pay big money to see Kenny do this stuff.,1,14,7,7.14,0,0
49087,4,15,Rick,Doing great kids! Come on!,1,5,2.5,0,0,0
49088,4,15,Cartman,This... is... bullcrap!,1,3,1,33.33,0,0
49089,4,15,Rick,"Well, I sure enjoyed my carrots and protein bar! How about you, gang?",1,13,6.5,23.08,0,0
49090,4,15,Cartman,I'm starving. This is it. I'm going to die here.,1,10,3.33,10,0,0
49091,4,15,Susan,I hope you all left room for dessert. Soybean pudding for everybody!,1,12,6,33.33,0,0
49092,4,15,Brunet Boy,Are you going to eat your soybean pudding?,1,8,8,25,0,0
49093,4,15,Cartman,Take it! I can't eat this crap!,1,7,3.5,0,0,0
49094,4,15,Blonde Girl,Me neither. I have to have sugar or I'm going to die.,1,12,6,8.33,0,0
49095,4,15,Cartman,"Yeah, well, when I was in prison, we used to sneak stuff in by hiding it up our ass.",1,19,19,0,0,0
49096,4,15,Brunet Boy,I have some Fudge 'Ems up my ass. You want some?,1,11,5.5,0,0,0
49097,4,15,Cartman,"Psss. Yeah, I'm not falling for that one again!",1,9,4.5,11.11,0,0
49098,4,15,Cartman,"Alright, Clyde Frog. We just gotta clear the counselor building and we're free.  We did it, Clyde Frog! Now the only question is, do we go home to our traitor moms and friends, or do we start a new life on the run?  An ice cream truck! Hey wait!  Boy, am I glad to see you!",1,56,8,10.71,0,0
49099,4,15,Driver,Can I interest you in some ice cream?,1,8,8,12.5,0,0
49100,4,15,Cartman,"You're damn right you can! Two Roller Pops, please!",1,9,4.5,0,0,0
49101,4,15,Driver,"Alrighty, do you want this kind or this kind?",1,9,9,11.11,0,0
49102,4,15,Cartman,Hunh?  Uuh!,1,2,1,0,0,0
49103,4,15,Boy 1,"They tricked us again, huh?",1,5,5,20,0,0
49104,4,15,Cartman,"Aw, God-damnit!  LET ME OUT OF HMYA!",1,7,3.5,14.29,0,0
49105,4,15,Driver,"Hang on, we'll be back at camp in a matter of no time.",1,13,13,0,0,0
49106,4,15,Boy 1,"They always get us. Sometimes it's a ice cream truck, sometimes it's a taco stand. But they always fool us.",1,20,6.67,10,0,0
49107,4,15,Taller Boy,Heh-I can't help it. I'd give anything. Any amount of money for some candy.,1,14,4.67,7.14,0,0
49108,4,15,Rick,Hey kids!,1,2,2,0,0,0
49109,4,15,Sussan,Looks like we had some attempted escapees again tonight.,1,9,9,33.33,0,0
49110,4,15,Rick,"Escape-aroo! Now campers, I know that camp is tough, but you have to believe that you can do it. And you have to know that until you drop the weight, you can't leave.",1,33,11,9.09,0,0
49111,4,15,Susan,There is no escape.,1,4,4,0,0,0
49112,4,15,Rick,"So let's just all put on our try-hard helmets, and accept that the only way for us to get out of camp, is to LOSE THE WEIGHT",1,27,27,7.41,0,0
49113,4,15,Eric,"Aw, damnit!",1,2,2,0,0,0
49114,4,15,Gerald,That's what being young is all about.,1,7,7,0,0,0
49115,4,15,Mr. Garrison,But that's not the question.,1,5,5,20,0,0
49116,4,15,Liane,"Thanks for coming, everybody.",1,4,4,25,0,0
49117,4,15,Mr. Mackey,"Uh what's all this about, Mrs. Cartman? Is Eric having trouble at havin' trouble at his weight-management camp?",1,18,9,22.22,0,0
49118,4,15,Stan,We knew he wouldn't make it.,1,6,6,16.67,0,0
49119,4,15,Liane,"Oh, no. Quite the contrary. Eric showed up and surprised me last night. Ladies and gentlemen, I would like to present to you... the new Eric Cartman.",1,27,5.4,18.52,0,0
49120,4,15,New Cartman,"Hey, dudes!",1,2,2,0,0,0
49121,4,15,Kyle,Whoa!,1,1,1,0,0,0
49122,4,15,Stan,I don't believe it.,1,4,4,25,0,0
49123,4,15,Liane,Believe it. He lost 40 pounds at his fat camp.,1,10,5,10,0,0
49124,4,15,Mr. Mackey,"Eric, that's fantastic, m'kay?!",1,5,5,20,0,0
49125,4,15,Principal Victoria,Congratulations. How do you feel?,1,5,2.5,20,0,0
49126,4,15,New Cartman,I feel awesome!,1,3,3,33.33,0,0
49127,4,15,Kyle,What did they do with all the fat? There must have been enough to last an Eskimo family months.,1,19,9.5,0,0,0
49128,4,15,New Cartman,"You know, Kyle? There was a time when your fat jokes would have gotten to me. But now I'm totally slim and totally happy! In fact, I'd say I'm  a little bit trimmer than you, fatboy!  Heh heh. Just kidding, Kyle.",1,41,6.83,9.76,0,0
49129,4,15,Liane,I made some healthy tofu pudding to celebrate. Who wants some?,1,11,5.5,27.27,0,0
49130,4,15,Cartman,Memememeee!,1,1,1,100,0,0
49131,4,15,Kyle,Dude. I don't know if I'm going to like the new Eric Cartman.,1,13,6.5,7.69,0,0
49132,4,15,Stan,Did you like the old one?,1,6,6,0,0,0
49133,4,15,Kyle,Good point.,1,2,2,0,0,0
49134,4,15,Announcer,"And now back to Jesus and Pals, on South Park Public Access.",1,12,12,0,0,0
