Season,Episode,Time_Stamp,Dialogue,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,Segment,HighControversial,MediumControversial,LowControversial
14,13,00:13:55,How do I get them to treat me the way they did before all this happened?,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Neutral,1,0,0,0
14,13,00:14:01,"You can't. I'm sorry, Chris, but you're just gonna have to accept that from now on, people are gonna see you as a sex-crazed pervert.","anger,disgust,negative",Neutral,0,Negative,1,0,0,0
14,13,00:14:03,And there's nothing you can do to change that.,fear,Neutral,0,Neutral,1,0,0,0
14,13,00:14:05,"Wait a minute, maybe there is.","anticipation,negative",Neutral,0,Neutral,1,0,0,16.67
14,13,00:14:08,"Thanks, Mr. Quagmire.","disgust,negative",Positive,8,Neutral,1,0,0,0
14,13,00:14:10,"No problem, Chris.","fear,negative,sadness",Negative,-3,Negative,1,0,0,0
14,13,00:14:11,"You keep that chin up, huh?",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:12,I will.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:13,"Hey, can I ring your doorbell?",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:15,"No, I'd rather you...",Neutral,Negative,-1,Neutral,1,0,0,0
14,13,00:14:17,"That's why no, Chris.",Neutral,Negative,-1,Neutral,1,0,0,0
14,13,00:14:18,That's why no.,Neutral,Negative,-1,Neutral,1,0,0,0
14,13,00:14:26,Chris? What the hell happened to you?,"anger,disgust,fear,negative,sadness",Negative,-4,Negative,1,0,0,0
14,13,00:14:29,"Mother, Father,","anticipation,joy,negative,positive,sadness,trust",Neutral,0,Neutral,1,0,0,100
14,13,00:14:30,I decided to have myself chemically castrated.,Neutral,Neutral,0,Negative,1,0,0,0
14,13,00:14:33,Why the hell would you do that?!,"anger,disgust,fear,negative,sadness",Negative,-8,Negative,1,0,0,0
14,13,00:14:39,"Now nobody will have any reason to be afraid of me or think I'm a pervert, and everybody can just treat me like normal again.","anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Negative,1,0,4,0
14,13,00:14:42,"Oh, my God, I can't believe my son's some kind of weirdo!","anticipation,fear,joy,negative,positive,trust",Positive,3,Neutral,1,0,0,8.33
14,13,00:14:45,"Uh, here comes another sandwich.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:49,I can't even look at you.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:57,Has anyone seen my sandals?,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:14:59,"Yeah, no, nobody's seen your sandals.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:15:01,"Well, I'll just have to make another pair.","anger,disgust,fear,negative,sadness",Neutral,0,Positive,1,0,0,12.5
14,13,00:15:08,"Look, Chris, I know you think chemical castration is gonna solve your problems, but you have to stop taking those pills.",Neutral,Negative,-2,Negative,1,0,0,0
14,13,00:15:11,"I don't have to do anything, besides get to the wind chime store before it closes.","anticipation,positive",Neutral,0,Neutral,1,0,6.25,6.25
14,13,00:15:14,There can't be a whole store.,"anticipation,positive",Neutral,0,Neutral,1,0,16.67,0
14,13,00:15:16,"To be fair, they also have a couple of kaleidoscopes.",positive,Positive,2,Positive,1,0,0,0
14,13,00:15:18,"Ah, can I come?",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:15:19,"Lois, can I go to the store with that thing?","anticipation,positive",Neutral,0,Neutral,1,0,10,10
14,13,00:15:22,Splendid. I'll go get my burlap wallet.,"anger,disgust,fear,joy,negative,positive,sadness,surprise",Positive,3,Positive,1,0,0,0
14,13,00:15:25,"Wow, we rolled three gutter balls on these kids, huh?",disgust,Positive,4,Positive,1,0,0,0
14,13,00:15:40,"My word, Brian, you're really improving.","positive,trust",Positive,2,Positive,1,0,0,16.67
14,13,00:15:43,We might actually win this thing.,Neutral,Positive,4,Positive,1,0,0,16.67
14,13,00:15:50,"Thanks. You know, I just pretend that tennis ball is Mitch McConnell trying to roll back subsidies on the Affordable Care Act, and I'm like, Nope!",negative,Positive,5,Negative,1,0,0,3.85
14,13,00:15:51,"Yeah, I-I don't... I don't need to hear your process.",Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:15:53,"Look, I'm just happy you pushed me,","anticipation,joy,positive,trust",Positive,3,Positive,1,0,0,0
14,13,00:15:55,'cause now I can't wait for that tournament.,"anticipation,negative",Neutral,0,Neutral,1,0,0,12.5
14,13,00:15:56,"I know, it's gonna be great.",Neutral,Positive,3,Positive,1,0,0,0
14,13,00:15:58,And I already know exactly where I'm gonna put that trophy.,"anticipation,joy,positive,surprise,trust",Neutral,0,Positive,1,0,0,9.09
14,13,00:16:01,So the baby died?,"joy,positive",Negative,-3,Negative,1,0,0,0
14,13,00:16:02,"Yeah, the baby died.","joy,positive",Negative,-2,Negative,1,0,0,0
14,13,00:16:04,"But, look, first place.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:16:10,"Chris, your mother and I want you to stop taking them pills.","anticipation,joy,negative,positive,sadness,trust",Neutral,0,Neutral,1,0,0,8.33
14,13,00:16:16,There's a lot of great things about having a sex drive that you're missing out on. Like what?,"anticipation,fear,joy,negative,positive,sadness,trust",Positive,3,Positive,1,5.56,0,16.67
14,13,00:16:18,"Well, there's the post-orgy meals at a swingers party.",Neutral,Neutral,0,Positive,1,0,0,0
14,13,00:16:20,"Come on, let's eat with these wonderful people.","joy,positive,surprise,trust",Positive,4,Positive,1,0,0,0
14,13,00:16:23,"Hey, everybody, try my wife's ambrosia.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:16:25,"If you liked my wife's snizz, you're gonna love her ambrosia.","joy,positive",Positive,5,Positive,1,0,0,0
14,13,00:16:30,I was thinking about this seven-layer dip the whole time I was chowing Ronald.,anticipation,Neutral,0,Neutral,1,0,0,14.29
14,13,00:16:32,I don't like this.,Neutral,Positive,4,Positive,1,0,0,0
14,13,00:16:34,I want to go home.,Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:16:35,You know what's sad?,Neutral,Negative,-2,Negative,1,0,0,0
14,13,00:16:36,There's hardly any other fathers and sons here.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:16:43,"I don't know, Lois.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:16:44,I just don't think Chris is gonna change his mind.,fear,Neutral,0,Neutral,1,0,0,10
14,13,00:16:47,I know.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:16:51,It's only a matter of time before he shaves one side of his head and swoops the rest of the hair over.,"anticipation,positive",Positive,1,Neutral,1,0,0,13.64
14,13,00:16:53,"Why, is that... is that bad?","anger,disgust,fear,negative,sadness",Negative,-3,Negative,1,0,0,0
14,13,00:16:55,"Good early evening, everyone.","anticipation,joy,positive,surprise,trust",Positive,3,Positive,1,0,0,25
14,13,00:16:57,I have celebratory news.,Neutral,Neutral,0,Positive,1,25,0,0
14,13,00:16:59,"With all the free time, I'm no longer devoting to onanism...",anticipation,Neutral,0,Positive,1,0,0,9.09
14,13,00:17:05,"That's spanking it? Yes, Peter. ...I have managed to redirect that energy into my studies.",anger,Positive,1,Neutral,1,0,0,0
14,13,00:17:08,"In fact, today I received the Kaplan Prize in biology.","positive,trust",Neutral,0,Positive,1,0,0,0
14,13,00:17:12,"Chris, that's great!",Neutral,Positive,3,Positive,1,0,0,0
14,13,00:17:17,"Not only that, I got the highest score on my Spanish test, and I even joined the debate team.","anticipation,fear,joy,negative,positive,surprise,trust",Neutral,0,Neutral,1,5.26,0,0
14,13,00:17:19,That's amazing!,Neutral,Positive,8,Positive,1,0,0,0
14,13,00:17:24,"All right, well, I'm gonna put some flowers in a wagon and walk around town.",Neutral,Neutral,0,Positive,1,0,0,13.33
14,13,00:17:28,"You know what, Peter?",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:17:29,Maybe there's a silver lining to this fiasco.,negative,Negative,-3,Negative,1,0,0,0
14,13,00:17:33,Not thinking about sex all the time seems to have allowed Chris to excel in other areas.,"anticipation,joy,positive,surprise,trust",Neutral,0,Positive,1,5.88,0,11.76
14,13,00:17:36,He does seem sharper.,Neutral,Neutral,0,Positive,1,0,0,0
14,13,00:17:39,"Heck, the old Chris couldn't even figure out the self-checkout at the supermarket.",Neutral,Neutral,0,Negative,1,0,0,0
14,13,00:17:41,Please place the item in the bagging area.,Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:17:44,Please remove the item from the bagging area.,"anger,fear,negative,sadness",Positive,1,Neutral,1,0,0,0
14,13,00:17:46,Please take a plastic bag from the bagging area.,Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:17:49,Please put the bag over your head and tighten.,anger,Positive,1,Neutral,1,0,0,11.11
14,13,00:17:59,I told you I could make him do it.,Neutral,Neutral,0,Neutral,1,0,0,11.11
14,13,00:18:02,"That's hard-core, man.",Neutral,Negative,-1,Negative,1,0,0,0
14,13,00:18:03,You're hard-core.,Neutral,Negative,-1,Negative,1,0,0,0
14,13,00:18:12,"All right, Brian, we win this set, the tournament's ours.",Neutral,Positive,4,Positive,1,0,0,10
14,13,00:18:13,"Yeah, come on, let's do this.",Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:18:16,"I can already see our names in the newsletter, right below the deaths from the previous quarter.",Neutral,Neutral,0,Positive,1,0,0,11.76
14,13,00:18:27,Out. What?!,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:18:29,Your ball was long.,anticipation,Neutral,0,Neutral,1,0,0,25
14,13,00:18:30,Are you me?!,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:18:31,That thing was in!,Neutral,Neutral,0,Neutral,1,0,0,25
14,13,00:18:34,You're gonna penalize us because you're a blind blue jacket?!,sadness,Negative,-1,Negative,1,0,0,10
14,13,00:18:37,"Stewie, calm down.",positive,Positive,4,Positive,1,0,0,0
14,13,00:18:42,I will drop you to your knees and shove my racket so far down your throat you'll be my grip for a week!,"anger,negative",Negative,-1,Neutral,1,0,0,4.35
14,13,00:18:44,"Warning, Mr. Griffin.",fear,Negative,-3,Negative,1,0,0,0
14,13,00:18:45,"Oh, you're warning me?! I'm warning you!",fear,Negative,-6,Negative,1,0,0,0
14,13,00:18:48,I'm gonna go to your house and your wife!,Neutral,Neutral,0,Neutral,1,0,0,11.11
14,13,00:18:50,"You proud of yourself, tennis club security guard?","anticipation,fear,joy,positive,trust",Positive,2,Positive,1,12.5,0,12.5
14,13,00:18:53,Your kids look up to you? Big man.,Neutral,Positive,1,Neutral,1,0,0,0
14,13,00:18:55,Throwing out a baby and a dog. Tough guy.,"joy,negative,positive,sadness",Neutral,0,Positive,1,0,0,11.11
14,13,00:18:58,Maybe I'll see you later when you don't have that name tag on.,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,1,0,0,0
14,13,00:19:00,I thought your shot was in.,"anger,anticipation,fear,negative,sadness,surprise",Neutral,0,Neutral,1,0,16.67,16.67
14,13,00:19:01,"Oh, hey, pound it, dude.","anger,negative",Neutral,0,Neutral,1,0,0,0
14,13,00:19:09,"So to find the area of this circle, we're going to need to use pi, whose digits go on forever.",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:19:13,Can you imagine if our pi was endless?,"anger,fear,joy,negative,positive,sadness,trust",Neutral,0,Neutral,1,0,0,0
14,13,00:19:16,We'd all be changing our belt sizes.,"anger,fear,negative",Neutral,0,Neutral,1,0,0,0
14,13,00:19:20,"Thanks, Chris.",Neutral,Positive,6,Neutral,1,0,0,0
14,13,00:19:22,"Wow, that was really something.",Neutral,Positive,4,Positive,1,0,0,0
14,13,00:19:24,Marcy?,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:19:26,I had no idea you were such an amazing tutor.,positive,Positive,3,Positive,1,0,0,0
14,13,00:19:29,And I really like your pendant.,Neutral,Positive,2,Positive,1,0,0,0
14,13,00:19:30,"Thanks, but why are you being so nice to me?",Neutral,Positive,5,Positive,1,0,0,0
14,13,00:19:33,You got me in so much trouble before.,Neutral,Negative,-2,Negative,1,0,0,0
14,13,00:19:35,"Yeah, I'm really sorry about that.",Neutral,Neutral,0,Negative,1,0,0,0
14,13,00:19:37,"That was just my dumb, overprotective dad.",negative,Negative,-3,Negative,1,0,0,0
14,13,00:19:40,Really?,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:19:44,"Yeah, he took my phone to look at pictures of my friends, and he found the one you sent.","joy,positive,trust",Positive,1,Neutral,1,0,0,5.26
14,13,00:19:45,I bet that caught him by surprise.,"fear,joy,positive,surprise",Neutral,0,Neutral,1,0,0,0
14,13,00:19:47,Definitely.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:19:48,"Well, I hope you know that's not who I am anymore.","anticipation,joy,positive,surprise,trust",Positive,2,Positive,1,0,0,0
14,13,00:19:52,"I do, and I hope I didn't cause you too much trouble.","anticipation,joy,positive,surprise,trust",Neutral,0,Negative,1,0,0,0
14,13,00:20:02,This is not a drill!,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:03,"I repeat, not a drill!",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:07,"Good to be back doing this again, huh, Bill?","anticipation,joy,positive,surprise,trust",Positive,3,Positive,1,11.11,0,0
14,13,00:20:09,"What, shoveling coal into a penis?",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:11,I was sleeping.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:14,What's happening?!,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:15,I don't know.,Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:16,Someone... someone get me nude art books!,"anticipation,joy,positive,sadness,surprise",Neutral,0,Neutral,1,0,0,0
14,13,00:20:19,I need nude art books!,"anticipation,joy,positive,sadness,surprise",Neutral,0,Neutral,1,0,0,0
14,13,00:20:21,"Oh, good, Chris.","anticipation,joy,positive,surprise,trust",Positive,3,Positive,1,0,0,0
14,13,00:20:22,You can hang this New York Times back on...,Neutral,Neutral,0,Negative,1,0,0,11.11
14,13,00:20:24,"Oh, a pee-pee!",Neutral,Neutral,0,Neutral,1,0,0,0
14,13,00:20:33,"Well, Chris, you killed that librarian, but we're glad to have you back to your old self.","anticipation,joy,positive",Neutral,0,Positive,1,0,0,0
14,13,00:20:36,Mrs. Lapardo worked at that school for 54 years.,trust,Neutral,0,Positive,1,11.11,0,11.11
14,13,00:20:40,"Well, at least she saw a little Wang before taking that dirt nap.","disgust,joy,negative,positive",Negative,-2,Positive,1,0,0,0
14,13,00:20:41,"Thanks, you guys.",Neutral,Positive,6,Neutral,1,0,0,33.33
14,13,00:20:43,I guess chemical castration isn't for everyone.,surprise,Neutral,0,Neutral,1,0,0,0
14,13,00:20:46,I-Is that... is that the lesson for this week?,"anticipation,positive,trust",Neutral,0,Neutral,1,0,0,11.11
14,14,00:00:04,Is violence in movies and sex on TV,"anger,anticipation,fear,joy,negative,positive,sadness,trust",Negative,-1,Neutral,1,25,0,0
14,14,00:00:08,But where are those good old-fashioned values,"anticipation,joy,positive,surprise,trust",Positive,1,Positive,1,0,0,0
14,14,00:00:11,On which we used to rely?,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:00:14,Lucky there's a family guy,"joy,positive,surprise",Positive,1,Positive,1,0,20,20
14,14,00:00:18,Lucky there's a man who positively can do,"joy,positive,surprise",Positive,1,Positive,1,0,0,0
14,14,00:00:21,All the things that make us,Neutral,Neutral,0,Neutral,1,0,0,33.33
14,14,00:00:22,Laugh and cry,"joy,negative,positive,sadness,surprise",Neutral,0,Negative,1,0,0,0
14,14,00:00:24,He's... a... Fam... ily... Guy!,Neutral,Neutral,0,Neutral,1,0,0,20
14,14,00:00:24,"Original Air Date on February 21, 2016",Neutral,Neutral,0,Neutral,1,0,14.29,14.29
14,14,00:00:34,We now return to Star Trek: Creep Space Nine.,"anticipation,joy,negative,positive,trust",Neutral,0,Negative,1,0,0,0
14,14,00:00:38,,Neutral,Neutral,0,Neutral,1,,,
14,14,00:00:44,Ah! She saw us!,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:00:45,Warp speed!,"anger,negative,sadness",Neutral,0,Negative,1,0,0,0
14,14,00:00:47,"Hey, you guys, you know that song Jimmy Crack Corn?",negative,Neutral,0,Negative,1,0,0,10
14,14,00:00:49,"Yeah, it's me and Lois' wedding song-- what about it?",Neutral,Positive,2,Neutral,1,0,0,0
14,14,00:00:57,"Well, the whole time the guy's saying he doesn't care that, uh, this Jimmy fella cracked the corn, but yet he wrote an entire song about it.","anger,anticipation,fear,negative",Positive,4,Positive,1,0,0,7.41
14,14,00:01:00,Cared enough to put pen to paper.,Neutral,Neutral,0,Positive,1,0,0,14.29
14,14,00:01:02,Are you on vacation? I am.,"anticipation,joy,positive",Neutral,0,Neutral,1,0,0,0
14,14,00:01:04,Here's those fries you ordered.,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:06,And your hot sauce.,anger,Neutral,0,Positive,1,0,0,0
14,14,00:01:08,Hot sauce?,anger,Neutral,0,Positive,1,0,0,0
14,14,00:01:09,On fries?,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:10,"Mm-hmm, oh, yeah.",Neutral,Positive,2,Neutral,1,0,0,0
14,14,00:01:15,"Black guys put hot sauce on everything, on account of most of us been pepper-sprayed by the time we're two.","anger,anticipation,trust",Neutral,0,Positive,1,0,5,15
14,14,00:01:17,Can't taste nothing unless you got that burn on there.,Neutral,Neutral,0,Negative,1,0,0,0
14,14,00:01:20,This stuff ain't that hot.,anger,Neutral,0,Positive,1,0,0,0
14,14,00:01:22,Whoo!,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:25,"I feel like I'm crying, but, like, out of my neck and back.","negative,sadness",Positive,4,Positive,1,0,0,7.69
14,14,00:01:27,Look at his face.,Neutral,Neutral,0,Neutral,1,0,0,25
14,14,00:01:29,He looks like Oliver Platt climbing a flight of stairs.,Neutral,Positive,4,Positive,1,0,0,0
14,14,00:01:31,Hey! That's a low blow.,Neutral,Neutral,0,Negative,1,0,0,0
14,14,00:01:33,I'm gonna call the network and complain.,"anger,anticipation,negative,sadness",Negative,-4,Negative,1,0,0,14.29
14,14,00:01:34,Where's the phone?,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:35,"It's upstairs, Oliver!",Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:37,"Eh, they know what they did.",Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:39,"Tell you what, Peter.",Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:42,I'll give you ten bucks if you drink an entire shot glass of that hot sauce.,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Positive,1,0,6.25,6.25
14,14,00:01:43,Let me see the money.,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,1,20,0,0
14,14,00:01:45,You-you don't believe I have ten dollars?,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:47,I think he's afraid.,"fear,negative",Negative,-4,Negative,1,0,0,0
14,14,00:01:48,Am not! Prove it.,positive,Neutral,0,Neutral,1,0,0,0
14,14,00:01:49,Ten bucks. All right.,Neutral,Neutral,0,Positive,1,0,0,0
14,14,00:01:51,This is for all the teachers who told me,Neutral,Neutral,0,Neutral,1,0,0,0
14,14,00:01:53,I'd never amount to nothing.,Neutral,Neutral,0,Neutral,1,0,20,0
